Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,isol_growth_condt,STRAIN,num_replicons,ref_biomaterial,host_subject_id,Source_material_ID,Cultivar,Ecotype,isolate
SRR9206074,WGS,281,297576651,PRJNA544527,SAMN11846124,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",126790433,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977082,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0061_g4,PAIRED,RANDOM,GENOMIC,Akkermansia sp. BIOML-A50,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0061_g4,SRP200548,missing,BIOML-A50,missing,missing,,,,,
SRR9206075,WGS,260,732031188,PRJNA544527,SAMN11846471,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",326919704,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-19,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977081,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bq_0049_0072_d2,PAIRED,RANDOM,GENOMIC,Phocaeicola dorei,ILLUMINA,2019-07-31T00:00:00Z,bq_0049_0072_d2,SRP200548,missing,BIOML-A16,missing,missing,,,,,
SRR9206076,WGS,262,719429321,PRJNA544527,SAMN11846937,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",315263664,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977080,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_c1,PAIRED,RANDOM,GENOMIC,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_c1,SRP200548,missing,BIOML-A74,missing,missing,,,,,
SRR9206077,WGS,265,274457635,PRJNA544527,SAMN11846936,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",122980139,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977079,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_b6,PAIRED,RANDOM,GENOMIC,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_b6,SRP200548,missing,BIOML-A73,missing,missing,,,,,
SRR9206078,WGS,269,1625130945,PRJNA544527,SAMN11846935,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",716831822,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977078,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_b5,PAIRED,RANDOM,GENOMIC,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_b5,SRP200548,missing,BIOML-A72,missing,missing,,,,,
SRR9206079,WGS,268,414867747,PRJNA544527,SAMN11846934,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",182228810,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977077,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_b4,PAIRED,RANDOM,GENOMIC,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_b4,SRP200548,missing,BIOML-A71,missing,missing,,,,,
SRR9206080,WGS,266,1295690690,PRJNA544527,SAMN11846933,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",570643113,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977076,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_b3,PAIRED,RANDOM,GENOMIC,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_b3,SRP200548,missing,BIOML-A70,missing,missing,,,,,
SRR9206081,WGS,262,851084125,PRJNA544527,SAMN11846932,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",372448000,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977075,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_b2,PAIRED,RANDOM,GENOMIC,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_b2,SRP200548,missing,BIOML-A69,missing,missing,,,,,
SRR9206082,WGS,268,657471535,PRJNA544527,SAMN11846931,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",290694111,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977074,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_b1,PAIRED,RANDOM,GENOMIC,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_b1,SRP200548,missing,BIOML-A68,missing,missing,,,,,
SRR9206083,WGS,267,646339810,PRJNA544527,SAMN11846930,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",301032894,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977073,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_a5,PAIRED,RANDOM,GENOMIC,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_a5,SRP200548,missing,BIOML-A67,missing,missing,,,,,
SRR9206084,WGS,268,987418179,PRJNA544527,SAMN11846939,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",435391846,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977072,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_c3,PAIRED,RANDOM,GENOMIC,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_c3,SRP200548,missing,BIOML-A76,missing,missing,,,,,
SRR9206085,WGS,255,396470112,PRJNA544527,SAMN11846809,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",166086013,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977071,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0057_a6,PAIRED,RANDOM,GENOMIC,Bacteroides salyersiae,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0057_a6,SRP200548,missing,BIOML-A6,missing,missing,,,,,
SRR9206086,WGS,277,261047900,PRJNA544527,SAMN11846408,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",116543297,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977070,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0066_g10,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0066_g10,SRP200548,missing,BIOML-A264,missing,missing,,,,,
SRR9206087,WGS,276,376484464,PRJNA544527,SAMN11846409,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",168823444,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977069,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0066_g11,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0066_g11,SRP200548,missing,BIOML-A265,missing,missing,,,,,
SRR9206088,WGS,276,547645087,PRJNA544527,SAMN11846303,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",243639213,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-09,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977068,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_d8,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0006_0094_d8,SRP200548,missing,BIOML-A159,missing,missing,,,,,
SRR9206089,WGS,276,396589534,PRJNA544527,SAMN11846302,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",178610012,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-09,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977067,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_d7,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0006_0094_d7,SRP200548,missing,BIOML-A158,missing,missing,,,,,
SRR9206090,WGS,274,624055986,PRJNA544527,SAMN11846305,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",278887605,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-09,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977066,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_e12,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0006_0094_e12,SRP200548,missing,BIOML-A161,missing,missing,,,,,
SRR9206091,WGS,276,829655954,PRJNA544527,SAMN11846304,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",368243889,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-09,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977065,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_d9,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0006_0094_d9,SRP200548,missing,BIOML-A160,missing,missing,,,,,
SRR9206092,WGS,267,818219035,PRJNA544527,SAMN11846307,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",360512095,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-09,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977064,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_e2,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0006_0094_e2,SRP200548,missing,BIOML-A163,missing,missing,,,,,
SRR9206093,WGS,265,845929015,PRJNA544527,SAMN11846306,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",371537962,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-09,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977063,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_e1,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0006_0094_e1,SRP200548,missing,BIOML-A162,missing,missing,,,,,
SRR9206094,WGS,275,206577897,PRJNA544527,SAMN11846400,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",93870986,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-18,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977062,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_h7,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0014_0091_h7,SRP200548,missing,BIOML-A256,missing,missing,,,,,
SRR9206095,WGS,275,249110233,PRJNA544527,SAMN11846401,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",112261528,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-18,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977061,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_h8,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0014_0091_h8,SRP200548,missing,BIOML-A257,missing,missing,,,,,
SRR9206096,WGS,275,197002851,PRJNA544527,SAMN11846402,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",89418107,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-18,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977060,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_h9,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0014_0091_h9,SRP200548,missing,BIOML-A258,missing,missing,,,,,
SRR9206097,WGS,276,128105912,PRJNA544527,SAMN11846403,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",58177194,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977059,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0066_a10,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0066_a10,SRP200548,missing,BIOML-A259,missing,missing,,,,,
SRR9206098,WGS,275,518064091,PRJNA544527,SAMN11846404,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",221534617,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977058,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0066_c10,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0066_c10,SRP200548,missing,BIOML-A260,missing,missing,,,,,
SRR9206099,WGS,274,820981300,PRJNA544527,SAMN11846405,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",346703212,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977057,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0066_d10,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0066_d10,SRP200548,missing,BIOML-A261,missing,missing,,,,,
SRR9206100,WGS,269,782093443,PRJNA544527,SAMN11846406,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",329056020,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977056,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0066_d12,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0066_d12,SRP200548,missing,BIOML-A262,missing,missing,,,,,
SRR9206101,WGS,274,794478817,PRJNA544527,SAMN11846407,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",338352294,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977055,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0066_f12,PAIRED,RANDOM,GENOMIC,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0066_f12,SRP200548,missing,BIOML-A263,missing,missing,,,,,
SRR9206102,WGS,276,602051060,PRJNA544527,SAMN11846503,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",255617385,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977054,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_f12,PAIRED,RANDOM,GENOMIC,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0055_f12,SRP200548,missing,BIOML-A3,missing,missing,,,,,
SRR9206103,WGS,275,760707137,PRJNA544527,SAMN11846502,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",324730795,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977053,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_f10,PAIRED,RANDOM,GENOMIC,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0055_f10,SRP200548,missing,BIOML-A2,missing,missing,,,,,
SRR9206104,WGS,248,1287131028,PRJNA544527,SAMN11846501,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",534010478,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977052,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_e12,PAIRED,RANDOM,GENOMIC,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0055_e12,SRP200548,missing,BIOML-A1,missing,missing,,,,,
SRR9206105,WGS,146,39082135,PRJNA544527,SAMN11846500,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",16587784,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-19,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977051,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bq_0049_0032_e3,PAIRED,RANDOM,GENOMIC,Bacteroides finegoldii,ILLUMINA,2019-07-31T00:00:00Z,bq_0049_0032_e3,SRP200548,missing,BIOML-A11,missing,missing,,,,,
SRR9206106,WGS,275,2359497339,PRJNA544527,SAMN11846507,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",938866459,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977050,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0044_a6,PAIRED,RANDOM,GENOMIC,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0044_a6,SRP200548,missing,BIOML-A7,missing,missing,,,,,
SRR9206107,WGS,240,1303186400,PRJNA544527,SAMN11846506,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",579753670,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977049,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0006_d3,PAIRED,RANDOM,GENOMIC,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0006_d3,SRP200548,missing,BIOML-A6,missing,missing,,,,,
SRR9206108,WGS,280,167378208,PRJNA544527,SAMN11846505,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",71854745,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977048,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_h11,PAIRED,RANDOM,GENOMIC,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0055_h11,SRP200548,missing,BIOML-A5,missing,missing,,,,,
SRR9206109,WGS,279,254244822,PRJNA544527,SAMN11846504,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",109251019,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977047,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_g12,PAIRED,RANDOM,GENOMIC,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0055_g12,SRP200548,missing,BIOML-A4,missing,missing,,,,,
SRR9206110,WGS,256,481201324,PRJNA544527,SAMN11846509,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",206071315,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977046,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0056_a12,PAIRED,RANDOM,GENOMIC,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0056_a12,SRP200548,missing,BIOML-A9,missing,missing,,,,,
SRR9206111,WGS,274,2130507199,PRJNA544527,SAMN11846508,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",848661792,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977045,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0044_f7,PAIRED,RANDOM,GENOMIC,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0044_f7,SRP200548,missing,BIOML-A8,missing,missing,,,,,
SRR9206112,WGS,277,961416908,PRJNA544527,SAMN11846863,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",405009825,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5977044,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0086_b10,PAIRED,RANDOM,GENOMIC,Bacteroides stercoris,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0086_b10,SRP200548,missing,BIOML-A22,missing,missing,,,,,
